date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-11-22,1141.0,1160.27,1141.0,1156.16,3555273,1.3286590709903665,1150.64,4090839324.7200003
2017-11-24,1160.7,1186.84,1160.7,1186.0,3528011,2.1797191350047345,1173.77,4141073471.47
2017-11-27,1202.66,1213.41,1191.15,1195.83,6744045,-0.5679078043669994,1202.28,8108230422.599999
2017-11-28,1204.88,1205.34,1188.52,1193.6,4559449,-0.936192815882096,1196.93,5457341291.570001
2017-11-29,1194.8,1194.8,1145.19,1161.27,9257512,-2.806327418814862,1169.99,10831196464.88
2017-11-30,1167.1,1178.57,1160.0,1176.75,4509208,0.8268357467226537,1169.28,5272526730.24
2017-12-01,1172.05,1179.65,1152.0,1162.35,4107094,-0.8276097436116245,1165.82,4788132327.08
2017-12-04,1173.85,1175.2,1128.0,1133.95,5931915,-3.3990714316139083,1151.6,6831193313.999999
2017-12-05,1128.26,1159.27,1124.74,1141.57,4079774,1.1796926240405532,1142.01,4659142705.74
2017-12-06,1137.99,1155.89,1136.08,1152.35,2853316,1.2618740059227145,1145.99,3269871602.84
2017-12-07,1156.59,1163.19,1151.0,1159.79,2511569,0.2766753992339589,1157.1,2906136489.8999996
2017-12-08,1170.4,1172.79,1157.1,1162.0,3050074,-0.7177033492823044,1164.94,3553153205.56
2017-12-11,1164.6,1169.9,1157.0,1168.92,2363473,0.3709428129830125,1163.45,2749782661.85
2017-12-12,1166.51,1173.6,1161.61,1165.08,2235892,-0.12258789037385566,1167.6,2610627499.2
2017-12-13,1170.0,1170.87,1160.27,1164.13,2616760,-0.5017094017093924,1165.57,3050016953.2
2017-12-14,1163.71,1177.93,1162.45,1174.26,3214337,0.9065832552783729,1170.19,3761385014.03
2017-12-15,1179.03,1182.75,1169.33,1179.14,4778621,0.009329703230632582,1176.04,5619849440.84
2017-12-18,1187.37,1194.78,1180.91,1190.58,2947625,0.2703453851790122,1187.84,3501306879.9999995
2017-12-19,1189.15,1192.97,1179.14,1187.38,2587792,-0.14884581423705853,1186.06,3069276579.52
2017-12-20,1190.5,1191.0,1176.0,1177.62,2371166,-1.0818983620327687,1183.5,2806274961.0
2017-12-21,1175.9,1179.17,1167.64,1174.76,2123117,-0.09694701930437112,1173.41,2491286718.9700003
2017-12-22,1172.08,1174.62,1167.83,1168.36,1585054,-0.31738447887516447,1171.22,1856446945.88
2017-12-26,1168.36,1178.32,1160.55,1176.76,2005187,0.7189564860145924,1169.44,2344945885.28
2017-12-27,1179.91,1187.29,1175.61,1182.26,1867208,0.1991677331321803,1181.45,2206012891.6
2017-12-28,1189.0,1190.1,1184.38,1186.1,1841676,-0.24390243902439787,1187.24,2186511414.2400002
2017-12-29,1182.35,1184.0,1167.5,1169.47,2688391,-1.089355943671492,1175.75,3160875718.25
2018-01-02,1172.0,1190.0,1170.51,1189.01,2694494,1.4513651877133098,1180.26,3180203488.44
2018-01-03,1188.3,1205.49,1188.3,1204.2,3108793,1.338045947992939,1196.9,3720914341.7000003
2018-01-04,1205.0,1215.87,1204.66,1209.59,3022089,0.3809128630705326,1210.26,3657513433.14
2018-01-05,1217.51,1229.14,1210.0,1229.14,3544743,0.9552282938127907,1219.57,4323062220.51
2018-01-08,1236.0,1253.08,1232.03,1246.87,4279475,0.8794498381876934,1242.55,5317461661.25
2018-01-09,1256.9,1259.33,1241.76,1252.7,3661316,-0.33415546185058836,1250.54,4578622110.64
2018-01-10,1245.15,1254.33,1237.23,1254.33,2686017,0.7372605710155271,1245.78,3346186258.2599998
2018-01-11,1259.74,1276.77,1256.46,1276.68,3125048,1.3447219267467934,1266.62,3958248297.7599998
2018-01-12,1273.39,1305.76,1273.39,1305.2,5443730,2.4980563692191664,1289.58,7020125333.4
2018-01-16,1323.0,1339.94,1292.3,1304.86,7220701,-1.371126228269093,1316.12,9503309000.119999
2018-01-17,1312.24,1314.0,1280.88,1295.0,5253754,-1.3137840638907523,1297.44,6816430589.76
2018-01-18,1293.95,1304.6,1284.02,1293.32,4026915,-0.048688125507176404,1294.31,5212076353.65
2018-01-19,1312.0,1313.0,1292.99,1294.58,4578536,-1.3277439024390298,1302.99,5965786622.64
2018-01-22,1297.17,1327.45,1296.66,1327.31,4140061,2.323519662033494,1312.06,5432008435.66
2018-01-23,1338.09,1364.9,1337.34,1362.54,5169306,1.827231352151204,1351.12,6984352722.719999
2018-01-24,1374.82,1388.16,1338.0,1357.51,6807457,-1.2590739151307042,1363.08,9279108487.56
2018-01-25,1368.0,1378.34,1357.62,1377.95,4753012,0.7273391812865531,1367.98,6502025355.76
2018-01-26,1392.01,1402.53,1380.91,1402.05,4857310,0.7212591863564173,1391.72,6760015473.2
2018-01-29,1409.18,1431.39,1400.44,1417.68,5701898,0.6031876694247719,1415.92,8073431416.160001
2018-01-30,1403.17,1439.25,1392.0,1437.82,5871942,2.4694085534895884,1415.62,8312438534.039999
2018-01-31,1451.3,1472.58,1450.04,1450.89,6424693,-0.02825053400398639,1461.31,9388468127.83
2018-02-01,1445.0,1459.88,1385.14,1390.0,9113808,-3.8062283737024223,1422.51,12964483018.08
2018-02-02,1477.39,1498.0,1414.0,1429.95,11125722,-3.2110681675116286,1456.0,16199051232.0
2018-02-05,1402.62,1458.98,1320.72,1390.0,11494985,-0.8997447633713972,1389.85,15976304902.249998
2018-02-06,1361.46,1443.99,1351.79,1442.84,11066819,5.977406607612408,1397.89,15470195611.910002
2018-02-07,1449.0,1460.99,1415.15,1416.78,7162741,-2.2236024844720514,1438.07,10300522949.869999
2018-02-08,1429.68,1433.75,1349.94,1350.5,8578557,-5.538302277432717,1391.84,11939978774.88
2018-02-09,1373.49,1383.5,1265.93,1339.6,14141524,-2.4674369671421053,1324.72,18733559673.28
2018-02-12,1364.67,1393.81,1344.01,1386.23,6738944,1.5798691258692537,1368.91,9225007831.04
2018-02-13,1385.93,1419.72,1383.53,1414.51,5917879,2.062153211201138,1401.62,8294617563.98
2018-02-14,1406.25,1452.06,1403.36,1451.05,5959209,3.185777777777775,1427.71,8508022281.39
2018-02-15,1466.89,1468.94,1436.84,1461.76,5652736,-0.3497194745345669,1452.89,8212803607.040001
2018-02-16,1457.37,1465.8,1446.56,1448.69,4472564,-0.5955934320042157,1456.18,6512858245.52
2018-02-20,1446.49,1488.77,1446.49,1468.35,6499228,1.5112444607290683,1467.63,9538461989.640001
2018-02-21,1485.0,1503.49,1478.92,1482.92,6304351,-0.14006734006733518,1491.2,9401048211.2
2018-02-22,1495.36,1502.54,1475.76,1485.34,4858063,-0.670072758399314,1489.15,7234384516.450001
2018-02-23,1495.34,1500.0,1486.5,1500.0,4418103,0.3116348121497507,1493.25,6597332304.75
2018-02-26,1509.2,1522.84,1507.0,1521.95,4954988,0.8448184468592631,1514.92,7506410420.96
2018-02-27,1524.5,1526.78,1507.21,1511.98,4808776,-0.8212528697933738,1517.0,7294913192.0
2018-02-28,1519.51,1528.7,1512.0,1512.45,4515023,-0.4646234641430425,1520.35,6864415218.049999
2018-03-01,1513.6,1518.49,1465.0,1493.45,6835230,-1.3312632135306466,1491.74,10196386000.2
2018-03-02,1469.1,1501.05,1455.01,1500.25,6587564,2.120345789939425,1478.03,9736617218.92
2018-03-05,1494.24,1525.38,1481.0,1523.61,5233934,1.9655477031802049,1503.19,7867597249.46
2018-03-06,1533.2,1542.13,1528.0,1537.64,4561718,0.28959039916514834,1535.06,7002510833.08
2018-03-07,1526.52,1545.9,1522.51,1545.0,4174123,1.2105966512066673,1534.2,6403939506.6
2018-03-08,1550.0,1554.88,1545.25,1551.86,3862615,0.11999999999999356,1550.06,5987285006.9
2018-03-09,1563.5,1578.94,1559.08,1578.89,4534250,0.9843300287815863,1569.01,7114283592.5
2018-03-12,1592.6,1605.33,1586.7,1598.39,5174211,0.3635564485746698,1596.02,8258144240.22
2018-03-13,1615.96,1617.54,1578.01,1588.18,6531892,-1.719101957969255,1597.78,10436526399.76
2018-03-14,1597.0,1606.44,1590.89,1591.0,4259443,-0.37570444583594237,1598.66,6809401146.38
2018-03-15,1595.0,1596.91,1578.11,1582.32,4069701,-0.7949843260188127,1587.51,6460691034.51
2018-03-16,1583.45,1589.44,1567.5,1571.68,5425012,-0.7433136505731145,1578.47,8563218691.64
2018-03-19,1554.53,1561.66,1525.35,1544.93,6580766,-0.6175499990350722,1543.5,10157412321.0
