date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-08-17,942.95,943.81,927.64,927.66,1695694,-1.6215069727981417,935.72,1586694789.68
2017-08-18,926.98,931.02,923.45,926.18,1337404,-0.0863017540831591,927.24,1240094484.96
2017-08-21,925.77,928.25,918.6,920.87,1301243,-0.5292891322898752,923.42,1201593811.06
2017-08-22,926.96,941.96,926.17,940.4,1775099,1.4499007508414536,934.06,1658048971.9399998
2017-08-23,937.0,945.43,935.24,942.58,1134464,0.59551760939168,940.34,1066781877.76
2017-08-24,943.71,946.31,930.74,936.89,1294559,-0.7226796367528212,938.52,1214969512.68
2017-08-25,939.21,940.73,930.1,930.5,1187313,-0.9273751344214857,935.42,1110636326.46
2017-08-28,931.88,934.85,926.11,928.13,1049397,-0.4024123277675237,930.48,976442920.5600001
2017-08-29,919.95,938.19,919.31,935.75,1158576,1.7174846459046638,928.75,1076027460.0
2017-08-30,935.67,945.86,934.05,943.63,1120342,0.8507272863295859,939.96,1053076666.32
2017-08-31,946.3,957.2,946.25,955.24,1693313,0.9447321145514167,951.72,1611559848.3600001
2017-09-01,957.47,958.33,950.28,951.99,1042885,-0.5723416921679026,954.3,995225155.5
2017-09-05,946.86,951.39,935.6,941.48,1460830,-0.5681938195720587,943.5,1378293105.0
2017-09-06,943.87,944.5,932.68,942.02,1391529,-0.19600156801254648,938.59,1306075204.1100001
2017-09-07,944.25,950.5,937.53,949.89,1116575,0.5972994440031756,944.02,1054069131.5
2017-09-08,949.7,950.7,940.01,941.41,999916,-0.8729072338633335,945.36,945280589.76
2017-09-11,947.2,952.68,941.0,943.29,1337365,-0.4127956081081167,946.84,1266270676.6000001
2017-09-12,946.92,948.09,937.5,946.65,1284787,-0.02851349638828854,942.8,1211297183.6
2017-09-13,945.5,952.85,944.74,950.44,1095382,0.5224748810153416,948.8,1039298441.5999999
2017-09-14,946.0,948.03,938.36,940.13,1427379,-0.6205073995771675,943.2,1346303872.8
2017-09-15,940.09,941.75,931.25,935.29,1994265,-0.510589411652083,936.5,1867629172.5
2017-09-18,935.01,936.86,925.4,929.75,1473651,-0.5625608282264352,931.13,1372160655.6299999
2017-09-19,933.41,937.94,926.66,936.86,1242726,0.36961249611639535,932.3,1158593449.8
2017-09-20,937.73,950.0,937.5,947.54,2004018,1.0461433461657348,943.75,1891291987.5
2017-09-21,948.13,952.8,939.38,947.55,1370685,-0.061173045890335814,946.09,1296791371.65
