date,open,high,low,close,volume,%daily gain/loss,avg daily price,usd traded
2017-07-07,142.65,143.38,141.83,142.43,8046241,-0.1542236242551692,142.61,1147474429.0100002
2017-07-10,143.0,144.16,142.25,143.81,10351503,0.566433566433568,143.2,1482335229.6
2017-07-11,144.29,145.87,143.26,145.81,13519912,1.053434056414173,144.56,1954438478.72
2017-07-12,147.38,149.3,146.85,149.0,14955833,1.0991993486226113,148.07,2214510192.31
2017-07-13,149.52,150.0,148.0,149.52,11683407,0.0,149.0,1740827643.0
2017-07-14,150.12,152.25,149.69,151.83,11469369,1.1390887290167917,150.97,1731530637.93
2017-07-17,153.53,153.7,150.42,151.23,15342672,-1.498078551423182,152.06,2333006704.32
2017-07-18,151.08,154.6,150.48,153.75,15313034,1.7672756155679026,152.54,2335850206.3599997
2017-07-19,155.14,156.41,152.64,153.15,16896075,-1.2827123888100946,154.52,2610781509.0
2017-07-20,153.96,154.12,151.84,152.11,16739772,-1.2016108080020746,152.98,2560850320.56
2017-07-21,151.79,152.15,150.31,151.89,11452728,0.06588049278608231,151.23,1731996055.4399998
2017-07-24,152.77,153.23,151.6,152.26,10649112,-0.33383517706357224,152.42,1623137651.04
2017-07-25,152.36,152.75,150.85,152.44,8460318,0.05250721974270418,151.8,1284276272.4
2017-07-26,152.53,156.0,152.36,155.79,14466317,2.137284468629116,154.18,2230416755.06
2017-07-27,157.85,160.39,151.33,154.15,26058549,-2.343997465948678,155.86,4061485447.1400003
2017-07-28,153.96,158.96,152.82,157.56,14449438,2.3382696804364733,155.89,2252522889.8199997
2017-07-31,158.9,159.39,153.5,154.95,17782398,-2.4858401510383996,156.44,2781878343.12
2017-08-01,156.25,156.61,153.8,154.73,12035333,-0.9728000000000064,155.21,1868004034.93
2017-08-02,155.47,155.75,149.1,151.91,19529328,-2.289830835530972,152.43,2976855467.04
2017-08-03,152.1,153.8,149.6,153.32,12435439,0.8021038790269552,151.7,1886456096.3
2017-08-04,154.32,154.32,152.16,153.33,10035631,-0.6415241057542643,153.24,1537860094.44
2017-08-07,154.83,158.99,154.37,158.84,15906365,2.589937350642634,156.68,2492209268.2000003
2017-08-08,158.56,159.84,156.8,157.5,15447059,-0.6685166498486391,158.32,2445578380.88
2017-08-09,156.05,157.71,155.2,157.49,11022555,0.9227811598846508,156.45,1724478729.7499998
2017-08-10,156.2,156.5,151.25,151.77,19298943,-2.8361075544174,153.88,2969721348.8399997
2017-08-11,150.51,152.57,147.5,151.7,22327427,0.7906451398578154,150.04,3350007147.08
2017-08-14,154.77,155.08,153.1,154.61,14601839,-0.10337920785681758,154.09,2249997371.51
2017-08-15,155.74,158.32,154.0,157.75,18635683,1.2906125593938558,156.16,2910148257.2799997
2017-08-16,160.0,160.35,158.54,159.5,21318321,-0.3125,159.44,3398993100.24
2017-08-17,166.12,168.0,163.51,163.92,56840344,-1.3243438478208627,165.76,9421855421.439999
2017-08-18,165.36,169.5,164.1,167.5,31492502,1.2941461054668517,166.8,5252949333.6
2017-08-21,168.29,170.6,166.98,169.25,22352336,0.5704438766415164,168.79,3772850793.44
2017-08-22,170.02,174.77,169.64,174.46,24481894,2.6114574755911053,172.2,4215782146.7999997
2017-08-23,172.9,176.23,172.75,175.8,21939044,1.677270098322733,174.49,3828143787.5600004
2017-08-24,177.0,177.0,174.3,175.0,20795227,-1.1299435028248588,175.65,3652681622.55
2017-08-25,174.8,174.94,171.11,171.74,24184674,-1.7505720823798638,173.02,4184432295.48
2017-08-28,171.15,171.34,167.06,168.3,24615864,-1.6652059596844837,169.2,4165004188.7999997
2017-08-29,165.15,169.23,164.35,167.41,19587326,1.368452921586431,166.79,3266970103.54
2017-08-30,169.15,172.39,169.15,171.25,17769969,1.241501625775935,170.77,3034577606.13
2017-08-31,172.54,172.9,170.25,171.74,16486770,-0.4636606004404677,171.58,2828799996.6000004
2017-09-01,171.99,172.39,170.65,171.04,11166595,-0.5523576952148479,171.52,1915294374.4
2017-09-05,169.47,171.93,168.74,169.92,15021149,0.2655337227827867,170.34,2558702520.66
2017-09-06,170.17,171.11,167.0,168.14,19988321,-1.1929247223364878,169.06,3379225548.26
2017-09-07,169.26,170.97,168.0,170.48,15141851,0.7207845917523331,169.48,2566240907.48
2017-09-08,169.99,171.22,168.92,169.0,12345308,-0.5823871992470199,170.07,2099566531.56
2017-09-11,171.5,174.2,171.5,174.06,18257911,1.492711370262392,172.85,3155879916.35
2017-09-12,174.89,175.62,173.37,175.31,15629672,0.24015095202699752,174.5,2727377764.0
2017-09-13,175.75,179.1,175.56,178.97,22060679,1.8321479374110945,177.33,3912020207.07
2017-09-14,177.54,179.93,176.02,177.1,22827671,-0.2478314745972726,177.98,4062868884.58
2017-09-15,177.9,179.75,176.7,176.7,26567550,-0.674536256323787,178.22,4734868761.0
2017-09-18,178.89,180.29,177.75,179.98,22919809,0.6093129856336316,179.02,4103104207.1800003
2017-09-19,180.69,180.87,179.25,180.07,14751937,-0.3431291161658113,180.06,2656233776.2200003
2017-09-20,180.02,180.5,176.15,177.95,15396680,-1.1498722364181877,178.32,2745535977.6
2017-09-21,178.05,178.86,175.3,177.39,14578768,-0.3706823925863662,177.08,2581608237.44
2017-09-22,176.2,178.42,175.68,178.14,12749689,1.101021566401815,177.05,2257332437.4500003
2017-09-25,176.48,177.0,167.5,169.59,34033654,-3.9041251133272814,172.25,5862296901.5
2017-09-26,170.01,171.9,166.79,167.02,23696220,-1.7587200752896777,169.34,4012717894.8
2017-09-27,169.84,171.95,169.45,170.99,19444188,0.6771078662270406,170.7,3319122891.6
2017-09-28,170.91,171.88,169.57,170.24,13956972,-0.3920191913872726,170.72,2382734259.84
2017-09-29,171.11,173.54,170.74,172.71,13401803,0.9350710069545872,172.14,2306986368.4199996
2017-10-02,174.57,175.13,172.57,173.61,12563384,-0.5499226671249239,173.85,2184144308.4
2017-10-03,176.06,178.78,173.61,178.56,16714610,1.419970464614336,176.2,2945114282.0
2017-10-04,178.06,180.0,177.3,178.71,11420594,0.36504549028417704,178.65,2040289118.1000001
2017-10-05,179.0,179.73,176.03,178.89,11895266,-0.06145251396648807,177.88,2115929916.08
2017-10-06,177.85,179.87,177.61,179.2,8749276,0.7590666291818916,178.74,1563845592.24
2017-10-09,178.97,183.13,178.75,182.09,15011614,1.7433089344582917,180.94,2716201437.16
2017-10-10,181.65,184.46,181.36,183.12,13201284,0.8092485549132942,182.91,2414646856.44
2017-10-11,183.0,184.7,182.6,184.69,11974445,0.9234972677595616,183.65,2199106824.25
2017-10-12,184.04,184.39,180.35,180.53,15441222,-1.9071940882416816,182.37,2816015656.14
2017-10-13,180.96,181.4,177.97,178.45,18107742,-1.387046861184803,179.68,3253599082.56
2017-10-16,180.0,180.05,178.51,179.56,12855874,-0.2444444444444432,179.28,2304801090.72
2017-10-17,179.58,180.12,175.3,175.32,20132223,-2.3722018042098334,177.71,3577697349.33
2017-10-18,177.09,180.0,176.28,179.61,21766267,1.4230052515670055,178.14,3877442803.3799996
2017-10-19,177.0,179.61,175.45,177.93,13538966,0.5254237288135631,177.53,2403572633.98
2017-10-20,179.02,179.52,177.08,177.32,11953220,-0.9496145682046794,178.3,2131259126.0000002
2017-10-23,177.8,178.01,173.05,173.13,17610931,-2.626546681664801,175.53,3091246718.43
2017-10-24,174.0,175.98,173.26,173.7,11945951,-0.1724137931034548,174.62,2086001963.6200001
2017-10-25,174.69,175.44,169.3,170.22,18109375,-2.558818478447535,172.37,3121512968.75
2017-10-26,170.62,171.45,168.58,170.32,13527415,-0.17582932833197243,170.02,2299931098.3
2017-10-27,173.19,177.0,171.11,176.15,19712550,1.7091056065592747,174.06,3431166453.0
2017-10-30,178.43,181.9,177.59,181.58,20219707,1.7653981953707365,179.74,3634290136.1800003
2017-10-31,183.57,185.12,181.81,184.89,21256673,0.719071743748975,183.46,3899749228.5800004
2017-11-01,187.88,188.88,183.58,186.08,28594733,-0.9580583351075064,186.23,5325197126.59
2017-11-02,190.99,191.22,183.31,184.81,41239871,-3.235771506361593,187.26,7722578243.46
2017-11-03,186.51,186.93,182.06,183.21,19697343,-1.7693421264275284,184.5,3634159783.5
2017-11-06,184.07,188.25,184.0,187.84,19873148,2.048133862117678,186.12,3698790305.76
2017-11-07,189.58,189.86,187.0,188.51,17780967,-0.564405528009295,188.43,3350467611.81
2017-11-08,187.98,188.15,185.1,185.9,13944586,-1.1065006915629239,186.62,2602338639.32
2017-11-09,184.21,185.13,181.05,185.13,19755550,0.49942999837141705,183.09,3617043649.5
2017-11-10,187.03,187.17,185.4,186.41,15030991,-0.3314976207025635,186.28,2799973003.48
2017-11-13,186.77,187.88,184.0,184.54,17185607,-1.193981902875204,185.94,3195491765.58
2017-11-14,184.3,184.38,181.15,181.79,14475342,-1.3619099294628427,182.76,2645513503.92
2017-11-15,179.37,181.88,176.74,181.48,16566977,1.1763394101577662,179.31,2970624645.87
2017-11-16,183.31,186.27,183.12,185.43,18389473,1.1565108286509216,184.7,3396535663.1
2017-11-17,185.92,186.5,184.67,185.13,13422728,-0.42491394148020223,185.58,2490989862.2400002
2017-11-20,187.6,190.0,186.61,188.0,25992271,0.21321961620469387,188.3,4894344629.3
2017-11-21,190.35,191.56,188.8,190.9,19639467,0.28894142369320275,190.18,3735033834.06
2017-11-22,191.54,191.75,189.37,189.84,14417615,-0.8875430719431914,190.56,2747420714.4
2017-11-24,189.39,191.7,188.7,191.19,9887763,0.9504197687311956,190.2,1880652522.6
2017-11-27,190.49,191.45,187.55,188.03,14952763,-1.2914063730379588,189.5,2833548588.5
2017-11-28,188.83,189.1,186.5,186.69,13378145,-1.1332944976963484,187.8,2512415631.0
2017-11-29,185.25,185.41,173.62,179.91,40204058,-2.882591093117411,179.52,7217432492.160001
2017-11-30,179.53,179.8,176.32,177.08,25851122,-1.364674427672249,178.06,4603050783.32
2017-12-01,175.27,179.8,173.8,174.61,26782304,-0.3765618759627983,176.8,4735111347.200001
2017-12-04,177.2,177.58,168.26,169.58,35895142,-4.300225733634298,172.92,6206987954.639999
2017-12-05,165.28,172.96,164.25,168.96,31609904,2.2265246853823855,168.6,5329429814.4
2017-12-06,168.3,173.23,167.87,172.63,23897802,2.5727866904337393,170.55,4075770131.1000004
